Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,9950      
Trigger,0         
Start time,2021-03-31,13:35:33
End time,2021-03-31,14:58:28
Trigger time,2021-03-31,13:35:33
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,0,17,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
      5344,2021/03/31 14:20:04,500,+ 114.6,+ 115.4,+ 132.1,+ 134.7,+ 140.3,+ 128.6,+ 137.7,+ 127.3,LLLLLLLLLL,LLLL
      5345,2021/03/31 14:20:05,  0,+ 114.5,+ 115.4,+ 132.1,+ 134.7,+ 140.3,+ 128.6,+ 137.7,+ 127.3,LLLLLLLLLL,LLLL
      5346,2021/03/31 14:20:05,500,+ 114.5,+ 115.4,+ 132.2,+ 134.7,+ 140.3,+ 128.6,+ 137.7,+ 127.2,LLLLLLLLLL,LLLL
      5347,2021/03/31 14:20:06,  0,+ 114.5,+ 115.3,+ 132.2,+ 134.7,+ 140.3,+ 128.6,+ 137.7,+ 127.3,LLLLLLLLLL,LLLL
      5348,2021/03/31 14:20:06,500,+ 114.6,+ 115.3,+ 132.2,+ 134.7,+ 140.2,+ 128.6,+ 137.6,+ 127.3,LLLLLLLLLL,LLLL
      5349,2021/03/31 14:20:07,  0,+ 114.6,+ 115.3,+ 132.3,+ 134.8,+ 140.2,+ 128.6,+ 137.6,+ 127.2,LLLLLLLLLL,LLLL
      5350,2021/03/31 14:20:07,500,+ 114.6,+ 115.2,+ 132.3,+ 134.9,+ 140.2,+ 128.5,+ 137.6,+ 127.3,LLLLLLLLLL,LLLL
      5351,2021/03/31 14:20:08,  0,+ 114.5,+ 115.2,+ 132.4,+ 134.9,+ 140.2,+ 128.5,+ 137.6,+ 127.2,LLLLLLLLLL,LLLL
      5352,2021/03/31 14:20:08,500,+ 114.5,+ 115.2,+ 132.5,+ 134.9,+ 140.2,+ 128.5,+ 137.6,+ 127.2,LLLLLLLLLL,LLLL
      5353,2021/03/31 14:20:09,  0,+ 114.6,+ 115.2,+ 132.5,+ 134.9,+ 140.2,+ 128.5,+ 137.6,+ 127.2,LLLLLLLLLL,LLLL
      5354,2021/03/31 14:20:09,500,+ 114.6,+ 115.2,+ 132.6,+ 135.0,+ 140.2,+ 128.5,+ 137.6,+ 127.2,LLLLLLLLLL,LLLL
      5355,2021/03/31 14:20:10,  0,+ 114.6,+ 115.2,+ 132.7,+ 135.0,+ 140.1,+ 128.5,+ 137.6,+ 127.2,LLLLLLLLLL,LLLL
      5356,2021/03/31 14:20:10,500,+ 114.6,+ 115.3,+ 132.7,+ 135.0,+ 140.1,+ 128.4,+ 137.6,+ 127.2,LLLLLLLLLL,LLLL
      5357,2021/03/31 14:20:11,  0,+ 114.6,+ 115.2,+ 132.7,+ 135.0,+ 140.1,+ 128.4,+ 137.5,+ 127.2,LLLLLLLLLL,LLLL
      5358,2021/03/31 14:20:11,500,+ 114.6,+ 115.2,+ 132.8,+ 135.0,+ 140.1,+ 128.4,+ 137.5,+ 127.2,LLLLLLLLLL,LLLL
      5359,2021/03/31 14:20:12,  0,+ 114.4,+ 115.2,+ 132.8,+ 135.0,+ 140.1,+ 128.4,+ 137.5,+ 127.2,LLLLLLLLLL,LLLL
      5360,2021/03/31 14:20:12,500,+ 114.3,+ 115.2,+ 132.8,+ 135.0,+ 140.0,+ 128.4,+ 137.5,+ 127.2,LLLLLLLLLL,LLLL
      5361,2021/03/31 14:20:13,  0,+ 114.4,+ 115.2,+ 132.8,+ 135.0,+ 140.0,+ 128.4,+ 137.5,+ 127.2,LLLLLLLLLL,LLLL
      5362,2021/03/31 14:20:13,500,+ 114.6,+ 115.2,+ 132.8,+ 134.9,+ 140.0,+ 128.3,+ 137.5,+ 127.2,LLLLLLLLLL,LLLL
      5363,2021/03/31 14:20:14,  0,+ 114.7,+ 115.2,+ 132.8,+ 134.9,+ 140.0,+ 128.3,+ 137.5,+ 127.2,LLLLLLLLLL,LLLL
      5364,2021/03/31 14:20:14,500,+ 114.7,+ 115.4,+ 132.9,+ 134.9,+ 140.0,+ 128.3,+ 137.5,+ 127.2,LLLLLLLLLL,LLLL
      5365,2021/03/31 14:20:15,  0,+ 114.8,+ 115.4,+ 133.0,+ 134.9,+ 140.0,+ 128.3,+ 137.5,+ 127.2,LLLLLLLLLL,LLLL
      5366,2021/03/31 14:20:15,500,+ 114.9,+ 115.5,+ 133.0,+ 134.9,+ 140.0,+ 128.2,+ 137.5,+ 127.1,LLLLLLLLLL,LLLL
      5367,2021/03/31 14:20:16,  0,+ 115.0,+ 115.5,+ 132.9,+ 134.9,+ 140.0,+ 128.2,+ 137.5,+ 127.2,LLLLLLLLLL,LLLL
      5368,2021/03/31 14:20:16,500,+ 115.1,+ 115.5,+ 132.9,+ 134.9,+ 140.0,+ 128.2,+ 137.5,+ 127.1,LLLLLLLLLL,LLLL
      5369,2021/03/31 14:20:17,  0,+ 115.1,+ 115.6,+ 132.9,+ 134.9,+ 140.0,+ 128.2,+ 137.4,+ 127.2,LLLLLLLLLL,LLLL
      5370,2021/03/31 14:20:17,500,+ 115.1,+ 115.6,+ 132.8,+ 134.9,+ 140.0,+ 128.2,+ 137.5,+ 127.1,LLLLLLLLLL,LLLL
      5371,2021/03/31 14:20:18,  0,+ 115.2,+ 115.6,+ 132.8,+ 134.9,+ 139.9,+ 128.2,+ 137.5,+ 127.1,LLLLLLLLLL,LLLL
      5372,2021/03/31 14:20:18,500,+ 115.1,+ 115.5,+ 132.7,+ 134.8,+ 139.9,+ 128.2,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5373,2021/03/31 14:20:19,  0,+ 115.1,+ 115.5,+ 132.6,+ 134.7,+ 139.9,+ 128.2,+ 137.5,+ 127.1,LLLLLLLLLL,LLLL
      5374,2021/03/31 14:20:19,500,+ 115.1,+ 115.5,+ 132.5,+ 134.6,+ 139.9,+ 128.2,+ 137.5,+ 127.2,LLLLLLLLLL,LLLL
      5375,2021/03/31 14:20:20,  0,+ 115.1,+ 115.5,+ 132.5,+ 134.6,+ 139.8,+ 128.2,+ 137.5,+ 127.1,LLLLLLLLLL,LLLL
      5376,2021/03/31 14:20:20,500,+ 115.2,+ 115.4,+ 132.5,+ 134.6,+ 139.8,+ 128.2,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5377,2021/03/31 14:20:21,  0,+ 115.2,+ 115.4,+ 132.4,+ 134.5,+ 139.8,+ 128.2,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5378,2021/03/31 14:20:21,500,+ 115.2,+ 115.4,+ 132.5,+ 134.4,+ 139.8,+ 128.2,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5379,2021/03/31 14:20:22,  0,+ 115.2,+ 115.2,+ 132.4,+ 134.5,+ 139.8,+ 128.2,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5380,2021/03/31 14:20:22,500,+ 115.2,+ 115.1,+ 132.3,+ 134.4,+ 139.7,+ 128.3,+ 137.4,+ 127.0,LLLLLLLLLL,LLLL
      5381,2021/03/31 14:20:23,  0,+ 115.2,+ 115.1,+ 132.2,+ 134.4,+ 139.7,+ 128.3,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5382,2021/03/31 14:20:23,500,+ 115.4,+ 115.0,+ 132.2,+ 134.5,+ 139.7,+ 128.3,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5383,2021/03/31 14:20:24,  0,+ 115.4,+ 115.1,+ 132.3,+ 134.4,+ 139.7,+ 128.3,+ 137.4,+ 127.0,LLLLLLLLLL,LLLL
      5384,2021/03/31 14:20:24,500,+ 115.4,+ 115.1,+ 132.4,+ 134.5,+ 139.7,+ 128.3,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5385,2021/03/31 14:20:25,  0,+ 115.4,+ 115.1,+ 132.4,+ 134.5,+ 139.7,+ 128.3,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5386,2021/03/31 14:20:25,500,+ 115.4,+ 115.1,+ 132.4,+ 134.4,+ 139.7,+ 128.3,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5387,2021/03/31 14:20:26,  0,+ 115.4,+ 115.1,+ 132.4,+ 134.4,+ 139.7,+ 128.3,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5388,2021/03/31 14:20:26,500,+ 115.4,+ 115.1,+ 132.4,+ 134.4,+ 139.7,+ 128.3,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5389,2021/03/31 14:20:27,  0,+ 115.4,+ 115.1,+ 132.4,+ 134.3,+ 139.7,+ 128.4,+ 137.4,+ 127.1,LLLLLLLLLL,LLLL
      5390,2021/03/31 14:20:27,500,+ 115.3,+ 115.1,+ 132.3,+ 134.3,+ 139.7,+ 128.4,+ 137.3,+ 127.1,LLLLLLLLLL,LLLL
      5391,2021/03/31 14:20:28,  0,+ 115.2,+ 115.1,+ 132.3,+ 134.2,+ 139.7,+ 128.4,+ 137.3,+ 127.1,LLLLLLLLLL,LLLL
      5392,2021/03/31 14:20:28,500,+ 115.3,+ 115.0,+ 132.4,+ 134.2,+ 139.7,+ 128.4,+ 137.3,+ 127.0,LLLLLLLLLL,LLLL
      5393,2021/03/31 14:20:29,  0,+ 115.4,+ 115.1,+ 132.4,+ 134.2,+ 139.6,+ 128.4,+ 137.4,+ 127.0,LLLLLLLLLL,LLLL
      5394,2021/03/31 14:20:29,500,+ 115.4,+ 115.1,+ 132.5,+ 134.2,+ 139.6,+ 128.4,+ 137.3,+ 127.0,LLLLLLLLLL,LLLL
      5395,2021/03/31 14:20:30,  0,+ 115.4,+ 115.1,+ 132.5,+ 134.2,+ 139.6,+ 128.3,+ 137.3,+ 127.0,LLLLLLLLLL,LLLL
      5396,2021/03/31 14:20:30,500,+ 115.4,+ 115.1,+ 132.5,+ 134.2,+ 139.5,+ 128.3,+ 137.3,+ 127.0,LLLLLLLLLL,LLLL
      5397,2021/03/31 14:20:31,  0,+ 115.4,+ 115.1,+ 132.5,+ 134.2,+ 139.5,+ 128.3,+ 137.3,+ 126.9,LLLLLLLLLL,LLLL
      5398,2021/03/31 14:20:31,500,+ 115.4,+ 115.2,+ 132.5,+ 134.2,+ 139.5,+ 128.3,+ 137.3,+ 127.0,LLLLLLLLLL,LLLL
      5399,2021/03/31 14:20:32,  0,+ 115.4,+ 115.2,+ 132.4,+ 134.2,+ 139.5,+ 128.3,+ 137.3,+ 126.9,LLLLLLLLLL,LLLL
      5400,2021/03/31 14:20:32,500,+ 115.4,+ 115.4,+ 132.4,+ 134.2,+ 139.5,+ 128.3,+ 137.3,+ 127.0,LLLLLLLLLL,LLLL
      5401,2021/03/31 14:20:33,  0,+ 115.4,+ 115.4,+ 132.3,+ 134.2,+ 139.5,+ 128.2,+ 137.3,+ 127.0,LLLLLLLLLL,LLLL
      5402,2021/03/31 14:20:33,500,+ 115.5,+ 115.4,+ 132.3,+ 134.1,+ 139.5,+ 128.2,+ 137.3,+ 126.9,LLLLLLLLLL,LLLL
      5403,2021/03/31 14:20:34,  0,+ 115.5,+ 115.5,+ 132.2,+ 134.2,+ 139.5,+ 128.2,+ 137.3,+ 126.9,LLLLLLLLLL,LLLL
      5404,2021/03/31 14:20:34,500,+ 115.7,+ 115.5,+ 132.2,+ 134.1,+ 139.4,+ 128.2,+ 137.3,+ 126.9,LLLLLLLLLL,LLLL
      5405,2021/03/31 14:20:35,  0,+ 115.7,+ 115.7,+ 132.1,+ 134.0,+ 139.4,+ 128.2,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5406,2021/03/31 14:20:35,500,+ 115.8,+ 115.7,+ 132.0,+ 133.9,+ 139.4,+ 128.1,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5407,2021/03/31 14:20:36,  0,+ 115.8,+ 115.7,+ 132.0,+ 133.9,+ 139.3,+ 128.1,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5408,2021/03/31 14:20:36,500,+ 115.8,+ 115.7,+ 131.9,+ 133.9,+ 139.3,+ 128.1,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5409,2021/03/31 14:20:37,  0,+ 115.8,+ 115.7,+ 131.9,+ 133.9,+ 139.3,+ 128.1,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5410,2021/03/31 14:20:37,500,+ 115.6,+ 115.7,+ 131.9,+ 133.9,+ 139.3,+ 128.0,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5411,2021/03/31 14:20:38,  0,+ 115.6,+ 115.6,+ 131.9,+ 133.9,+ 139.3,+ 127.9,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5412,2021/03/31 14:20:38,500,+ 115.4,+ 115.7,+ 131.8,+ 133.9,+ 139.3,+ 127.9,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5413,2021/03/31 14:20:39,  0,+ 115.4,+ 115.7,+ 131.9,+ 133.9,+ 139.3,+ 127.9,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5414,2021/03/31 14:20:39,500,+ 115.4,+ 115.6,+ 131.9,+ 133.9,+ 139.3,+ 127.9,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5415,2021/03/31 14:20:40,  0,+ 115.4,+ 115.7,+ 131.9,+ 133.9,+ 139.2,+ 127.9,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5416,2021/03/31 14:20:40,500,+ 115.5,+ 115.6,+ 131.9,+ 133.8,+ 139.3,+ 127.9,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5417,2021/03/31 14:20:41,  0,+ 115.6,+ 115.6,+ 131.9,+ 133.8,+ 139.2,+ 127.9,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5418,2021/03/31 14:20:41,500,+ 115.7,+ 115.7,+ 131.8,+ 133.7,+ 139.2,+ 128.0,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5419,2021/03/31 14:20:42,  0,+ 115.8,+ 115.7,+ 131.9,+ 133.6,+ 139.2,+ 127.9,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5420,2021/03/31 14:20:42,500,+ 115.8,+ 115.8,+ 132.1,+ 133.6,+ 139.2,+ 128.0,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5421,2021/03/31 14:20:43,  0,+ 115.8,+ 115.8,+ 132.2,+ 133.7,+ 139.2,+ 128.0,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5422,2021/03/31 14:20:43,500,+ 115.9,+ 115.8,+ 132.2,+ 133.8,+ 139.2,+ 128.0,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5423,2021/03/31 14:20:44,  0,+ 116.0,+ 116.0,+ 132.4,+ 133.9,+ 139.2,+ 128.1,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5424,2021/03/31 14:20:44,500,+ 116.1,+ 116.1,+ 132.4,+ 133.9,+ 139.2,+ 128.1,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5425,2021/03/31 14:20:45,  0,+ 116.1,+ 116.1,+ 132.5,+ 134.1,+ 139.1,+ 128.1,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5426,2021/03/31 14:20:45,500,+ 116.2,+ 116.2,+ 132.6,+ 134.1,+ 139.1,+ 128.1,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5427,2021/03/31 14:20:46,  0,+ 116.3,+ 116.3,+ 132.7,+ 134.2,+ 139.1,+ 128.1,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5428,2021/03/31 14:20:46,500,+ 116.4,+ 116.5,+ 132.8,+ 134.3,+ 139.0,+ 128.2,+ 137.1,+ 126.9,LLLLLLLLLL,LLLL
      5429,2021/03/31 14:20:47,  0,+ 116.3,+ 116.5,+ 132.7,+ 134.4,+ 139.0,+ 128.2,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5430,2021/03/31 14:20:47,500,+ 116.3,+ 116.6,+ 132.8,+ 134.4,+ 139.0,+ 128.2,+ 137.2,+ 126.9,LLLLLLLLLL,LLLL
      5431,2021/03/31 14:20:48,  0,+ 116.3,+ 116.7,+ 132.7,+ 134.4,+ 139.0,+ 128.2,+ 137.1,+ 126.9,LLLLLLLLLL,LLLL
      5432,2021/03/31 14:20:48,500,+ 116.3,+ 116.8,+ 132.5,+ 134.4,+ 139.0,+ 128.2,+ 137.1,+ 126.9,LLLLLLLLLL,LLLL
      5433,2021/03/31 14:20:49,  0,+ 116.4,+ 116.8,+ 132.4,+ 134.2,+ 139.0,+ 128.2,+ 137.1,+ 126.9,LLLLLLLLLL,LLLL
      5434,2021/03/31 14:20:49,500,+ 116.3,+ 116.9,+ 132.4,+ 134.1,+ 139.0,+ 128.2,+ 137.1,+ 126.8,LLLLLLLLLL,LLLL
      5435,2021/03/31 14:20:50,  0,+ 116.3,+ 116.9,+ 132.4,+ 134.1,+ 139.0,+ 128.2,+ 137.1,+ 126.9,LLLLLLLLLL,LLLL
      5436,2021/03/31 14:20:50,500,+ 116.3,+ 117.0,+ 132.5,+ 133.9,+ 139.0,+ 128.2,+ 137.0,+ 126.8,LLLLLLLLLL,LLLL
      5437,2021/03/31 14:20:51,  0,+ 116.4,+ 117.1,+ 132.5,+ 133.9,+ 138.9,+ 128.2,+ 137.1,+ 126.9,LLLLLLLLLL,LLLL
      5438,2021/03/31 14:20:51,500,+ 116.4,+ 117.2,+ 132.6,+ 133.9,+ 138.9,+ 128.2,+ 137.1,+ 126.9,LLLLLLLLLL,LLLL
      5439,2021/03/31 14:20:52,  0,+ 116.3,+ 117.3,+ 132.7,+ 133.9,+ 138.9,+ 128.3,+ 137.1,+ 126.7,LLLLLLLLLL,LLLL
      5440,2021/03/31 14:20:52,500,+ 116.4,+ 117.4,+ 132.8,+ 133.9,+ 138.9,+ 128.2,+ 137.1,+ 126.9,LLLLLLLLLL,LLLL
      5441,2021/03/31 14:20:53,  0,+ 116.5,+ 117.5,+ 132.7,+ 134.0,+ 138.9,+ 128.3,+ 137.1,+ 126.7,LLLLLLLLLL,LLLL
      5442,2021/03/31 14:20:53,500,+ 116.5,+ 117.5,+ 132.7,+ 134.0,+ 138.9,+ 128.3,+ 137.0,+ 126.8,LLLLLLLLLL,LLLL
      5443,2021/03/31 14:20:54,  0,+ 116.5,+ 117.6,+ 132.6,+ 134.0,+ 138.9,+ 128.3,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5444,2021/03/31 14:20:54,500,+ 116.5,+ 117.7,+ 132.6,+ 133.9,+ 138.9,+ 128.3,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5445,2021/03/31 14:20:55,  0,+ 116.5,+ 117.8,+ 132.7,+ 133.9,+ 138.8,+ 128.3,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5446,2021/03/31 14:20:55,500,+ 116.6,+ 117.7,+ 132.6,+ 133.8,+ 138.8,+ 128.3,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5447,2021/03/31 14:20:56,  0,+ 116.6,+ 117.8,+ 132.5,+ 133.8,+ 138.8,+ 128.2,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5448,2021/03/31 14:20:56,500,+ 116.6,+ 117.7,+ 132.5,+ 133.7,+ 138.8,+ 128.2,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5449,2021/03/31 14:20:57,  0,+ 116.5,+ 117.8,+ 132.4,+ 133.7,+ 138.8,+ 128.2,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5450,2021/03/31 14:20:57,500,+ 116.5,+ 117.7,+ 132.4,+ 133.6,+ 138.7,+ 128.2,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5451,2021/03/31 14:20:58,  0,+ 116.5,+ 117.7,+ 132.3,+ 133.6,+ 138.7,+ 128.1,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5452,2021/03/31 14:20:58,500,+ 116.5,+ 117.8,+ 132.4,+ 133.6,+ 138.7,+ 128.1,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5453,2021/03/31 14:20:59,  0,+ 116.5,+ 117.8,+ 132.4,+ 133.6,+ 138.7,+ 128.0,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5454,2021/03/31 14:20:59,500,+ 116.4,+ 117.8,+ 132.5,+ 133.6,+ 138.7,+ 128.0,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5455,2021/03/31 14:21:00,  0,+ 116.3,+ 117.7,+ 132.4,+ 133.6,+ 138.6,+ 128.0,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5456,2021/03/31 14:21:00,500,+ 116.3,+ 117.7,+ 132.3,+ 133.6,+ 138.7,+ 128.0,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5457,2021/03/31 14:21:01,  0,+ 116.3,+ 117.7,+ 132.3,+ 133.6,+ 138.6,+ 128.0,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5458,2021/03/31 14:21:01,500,+ 116.1,+ 117.6,+ 132.2,+ 133.6,+ 138.6,+ 128.0,+ 136.9,+ 126.7,LLLLLLLLLL,LLLL
      5459,2021/03/31 14:21:02,  0,+ 116.1,+ 117.6,+ 132.3,+ 133.6,+ 138.5,+ 128.0,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5460,2021/03/31 14:21:02,500,+ 116.2,+ 117.7,+ 132.4,+ 133.6,+ 138.5,+ 128.0,+ 136.9,+ 126.7,LLLLLLLLLL,LLLL
      5461,2021/03/31 14:21:03,  0,+ 116.2,+ 117.7,+ 132.4,+ 133.7,+ 138.6,+ 128.0,+ 136.9,+ 126.7,LLLLLLLLLL,LLLL
      5462,2021/03/31 14:21:03,500,+ 116.3,+ 117.8,+ 132.5,+ 133.8,+ 138.5,+ 128.1,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5463,2021/03/31 14:21:04,  0,+ 116.3,+ 117.9,+ 132.6,+ 133.9,+ 138.6,+ 128.1,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5464,2021/03/31 14:21:04,500,+ 116.4,+ 117.8,+ 132.7,+ 133.9,+ 138.5,+ 128.1,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5465,2021/03/31 14:21:05,  0,+ 116.5,+ 117.8,+ 132.7,+ 134.0,+ 138.5,+ 128.1,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5466,2021/03/31 14:21:05,500,+ 116.5,+ 117.9,+ 132.7,+ 134.1,+ 138.5,+ 128.1,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5467,2021/03/31 14:21:06,  0,+ 116.5,+ 117.8,+ 132.8,+ 134.2,+ 138.5,+ 128.1,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5468,2021/03/31 14:21:06,500,+ 116.5,+ 117.8,+ 132.8,+ 134.2,+ 138.5,+ 128.0,+ 137.0,+ 126.6,LLLLLLLLLL,LLLL
      5469,2021/03/31 14:21:07,  0,+ 116.5,+ 117.7,+ 132.8,+ 134.2,+ 138.5,+ 128.1,+ 137.0,+ 126.7,LLLLLLLLLL,LLLL
      5470,2021/03/31 14:21:07,500,+ 116.5,+ 117.7,+ 132.8,+ 134.2,+ 138.5,+ 128.0,+ 137.0,+ 126.6,LLLLLLLLLL,LLLL
      5471,2021/03/31 14:21:08,  0,+ 116.4,+ 117.7,+ 132.8,+ 134.3,+ 138.5,+ 128.0,+ 137.0,+ 126.6,LLLLLLLLLL,LLLL
      5472,2021/03/31 14:21:08,500,+ 116.3,+ 117.7,+ 132.8,+ 134.2,+ 138.5,+ 128.1,+ 137.0,+ 126.6,LLLLLLLLLL,LLLL
      5473,2021/03/31 14:21:09,  0,+ 116.3,+ 117.7,+ 132.7,+ 134.2,+ 138.5,+ 128.1,+ 136.9,+ 126.6,LLLLLLLLLL,LLLL
      5474,2021/03/31 14:21:09,500,+ 116.3,+ 117.7,+ 132.5,+ 134.2,+ 138.4,+ 128.0,+ 136.9,+ 126.6,LLLLLLLLLL,LLLL
      5475,2021/03/31 14:21:10,  0,+ 116.1,+ 117.6,+ 132.5,+ 134.1,+ 138.4,+ 128.0,+ 136.9,+ 126.6,LLLLLLLLLL,LLLL
      5476,2021/03/31 14:21:10,500,+ 116.1,+ 117.7,+ 132.4,+ 134.0,+ 138.4,+ 128.0,+ 136.9,+ 126.6,LLLLLLLLLL,LLLL
      5477,2021/03/31 14:21:11,  0,+ 116.1,+ 117.6,+ 132.4,+ 133.9,+ 138.4,+ 128.0,+ 136.9,+ 126.6,LLLLLLLLLL,LLLL
      5478,2021/03/31 14:21:11,500,+ 116.1,+ 117.5,+ 132.3,+ 133.9,+ 138.3,+ 128.0,+ 136.8,+ 126.5,LLLLLLLLLL,LLLL
      5479,2021/03/31 14:21:12,  0,+ 116.1,+ 117.5,+ 132.2,+ 133.8,+ 138.4,+ 128.0,+ 136.8,+ 126.6,LLLLLLLLLL,LLLL
      5480,2021/03/31 14:21:12,500,+ 116.1,+ 117.5,+ 132.1,+ 133.8,+ 138.3,+ 128.0,+ 136.8,+ 126.5,LLLLLLLLLL,LLLL
      5481,2021/03/31 14:21:13,  0,+ 116.1,+ 117.5,+ 132.1,+ 133.7,+ 138.3,+ 128.0,+ 136.8,+ 126.5,LLLLLLLLLL,LLLL
      5482,2021/03/31 14:21:13,500,+ 116.1,+ 117.4,+ 132.1,+ 133.7,+ 138.3,+ 128.0,+ 136.8,+ 126.5,LLLLLLLLLL,LLLL
      5483,2021/03/31 14:21:14,  0,+ 116.1,+ 117.4,+ 132.1,+ 133.7,+ 138.2,+ 128.0,+ 136.8,+ 126.5,LLLLLLLLLL,LLLL
      5484,2021/03/31 14:21:14,500,+ 116.3,+ 117.2,+ 132.1,+ 133.6,+ 138.3,+ 128.0,+ 136.7,+ 126.5,LLLLLLLLLL,LLLL
      5485,2021/03/31 14:21:15,  0,+ 116.3,+ 117.2,+ 132.1,+ 133.6,+ 138.2,+ 128.0,+ 136.8,+ 126.5,LLLLLLLLLL,LLLL
      5486,2021/03/31 14:21:15,500,+ 116.3,+ 117.1,+ 132.0,+ 133.6,+ 138.2,+ 128.0,+ 136.7,+ 126.5,LLLLLLLLLL,LLLL
      5487,2021/03/31 14:21:16,  0,+ 116.3,+ 117.0,+ 131.9,+ 133.6,+ 138.2,+ 128.0,+ 136.7,+ 126.4,LLLLLLLLLL,LLLL
      5488,2021/03/31 14:21:16,500,+ 116.3,+ 116.9,+ 131.8,+ 133.6,+ 138.2,+ 128.0,+ 136.7,+ 126.5,LLLLLLLLLL,LLLL
