Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,4474      
Trigger,0         
Start time,2021-03-25,09:32:01
End time,2021-03-25,10:09:18
Trigger time,2021-03-25,09:32:01
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,0,17,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
      2317,2021/03/25 09:51:19,  0,+  89.7,+ 117.8,+ 111.3,+ 108.5,+  99.5,+ 121.7,+ 110.1,+ 121.1,LLLLLLLLLL,LLLL
      2318,2021/03/25 09:51:19,500,+  89.8,+ 117.9,+ 111.3,+ 108.5,+  99.5,+ 121.7,+ 110.1,+ 121.1,LLLLLLLLLL,LLLL
      2319,2021/03/25 09:51:20,  0,+  89.9,+ 117.9,+ 111.4,+ 108.5,+  99.5,+ 121.7,+ 110.1,+ 121.1,LLLLLLLLLL,LLLL
      2320,2021/03/25 09:51:20,500,+  89.9,+ 117.9,+ 111.3,+ 108.5,+  99.5,+ 121.6,+ 110.2,+ 121.1,LLLLLLLLLL,LLLL
      2321,2021/03/25 09:51:21,  0,+  89.9,+ 117.9,+ 111.4,+ 108.4,+  99.5,+ 121.6,+ 110.2,+ 121.0,LLLLLLLLLL,LLLL
      2322,2021/03/25 09:51:21,500,+  90.0,+ 117.9,+ 111.4,+ 108.5,+  99.5,+ 121.6,+ 110.2,+ 121.0,LLLLLLLLLL,LLLL
      2323,2021/03/25 09:51:22,  0,+  90.0,+ 117.9,+ 111.4,+ 108.5,+  99.5,+ 121.6,+ 110.2,+ 121.0,LLLLLLLLLL,LLLL
      2324,2021/03/25 09:51:22,500,+  90.1,+ 117.9,+ 111.4,+ 108.5,+  99.5,+ 121.5,+ 110.3,+ 121.0,LLLLLLLLLL,LLLL
      2325,2021/03/25 09:51:23,  0,+  90.0,+ 117.9,+ 111.4,+ 108.5,+  99.5,+ 121.5,+ 110.4,+ 121.0,LLLLLLLLLL,LLLL
      2326,2021/03/25 09:51:23,500,+  90.1,+ 118.0,+ 111.4,+ 108.5,+  99.5,+ 121.5,+ 110.4,+ 120.9,LLLLLLLLLL,LLLL
      2327,2021/03/25 09:51:24,  0,+  90.1,+ 117.9,+ 111.4,+ 108.5,+  99.5,+ 121.5,+ 110.4,+ 120.9,LLLLLLLLLL,LLLL
      2328,2021/03/25 09:51:24,500,+  90.2,+ 117.9,+ 111.4,+ 108.5,+  99.5,+ 121.4,+ 110.4,+ 120.9,LLLLLLLLLL,LLLL
      2329,2021/03/25 09:51:25,  0,+  90.2,+ 117.9,+ 111.5,+ 108.6,+  99.5,+ 121.4,+ 110.4,+ 120.9,LLLLLLLLLL,LLLL
      2330,2021/03/25 09:51:25,500,+  90.2,+ 117.9,+ 111.5,+ 108.6,+  99.5,+ 121.4,+ 110.4,+ 120.9,LLLLLLLLLL,LLLL
      2331,2021/03/25 09:51:26,  0,+  90.2,+ 117.9,+ 111.5,+ 108.6,+  99.5,+ 121.4,+ 110.3,+ 120.8,LLLLLLLLLL,LLLL
      2332,2021/03/25 09:51:26,500,+  90.2,+ 117.9,+ 111.5,+ 108.7,+  99.5,+ 121.4,+ 110.2,+ 120.8,LLLLLLLLLL,LLLL
      2333,2021/03/25 09:51:27,  0,+  90.2,+ 118.0,+ 111.5,+ 108.8,+  99.5,+ 121.4,+ 110.2,+ 120.8,LLLLLLLLLL,LLLL
      2334,2021/03/25 09:51:27,500,+  90.3,+ 118.0,+ 111.5,+ 108.8,+  99.5,+ 121.3,+ 110.1,+ 120.8,LLLLLLLLLL,LLLL
      2335,2021/03/25 09:51:28,  0,+  90.3,+ 118.0,+ 111.4,+ 108.8,+  99.5,+ 121.3,+ 110.1,+ 120.7,LLLLLLLLLL,LLLL
      2336,2021/03/25 09:51:28,500,+  90.4,+ 118.0,+ 111.3,+ 108.8,+  99.5,+ 121.3,+ 110.2,+ 120.7,LLLLLLLLLL,LLLL
      2337,2021/03/25 09:51:29,  0,+  90.3,+ 118.0,+ 111.3,+ 108.7,+  99.5,+ 121.3,+ 110.2,+ 120.7,LLLLLLLLLL,LLLL
      2338,2021/03/25 09:51:29,500,+  90.3,+ 118.0,+ 111.4,+ 108.7,+  99.5,+ 121.3,+ 110.2,+ 120.7,LLLLLLLLLL,LLLL
      2339,2021/03/25 09:51:30,  0,+  90.3,+ 118.0,+ 111.5,+ 108.6,+  99.5,+ 121.2,+ 110.2,+ 120.6,LLLLLLLLLL,LLLL
      2340,2021/03/25 09:51:30,500,+  90.3,+ 118.0,+ 111.5,+ 108.6,+  99.6,+ 121.2,+ 110.2,+ 120.6,LLLLLLLLLL,LLLL
      2341,2021/03/25 09:51:31,  0,+  90.4,+ 118.0,+ 111.5,+ 108.6,+  99.5,+ 121.1,+ 110.1,+ 120.5,LLLLLLLLLL,LLLL
      2342,2021/03/25 09:51:31,500,+  90.4,+ 118.0,+ 111.5,+ 108.8,+  99.6,+ 121.2,+ 109.9,+ 120.7,LLLLLLLLLL,LLLL
      2343,2021/03/25 09:51:32,  0,+  90.5,+ 118.0,+ 111.5,+ 108.8,+  99.6,+ 121.1,+ 109.8,+ 120.6,LLLLLLLLLL,LLLL
      2344,2021/03/25 09:51:32,500,+  90.3,+ 118.0,+ 111.5,+ 108.8,+  99.6,+ 121.1,+ 109.6,+ 120.6,LLLLLLLLLL,LLLL
      2345,2021/03/25 09:51:33,  0,+  90.3,+ 118.0,+ 111.5,+ 108.8,+  99.6,+ 121.1,+ 109.7,+ 120.5,LLLLLLLLLL,LLLL
      2346,2021/03/25 09:51:33,500,+  90.3,+ 118.0,+ 111.4,+ 108.8,+  99.6,+ 121.1,+ 109.7,+ 120.5,LLLLLLLLLL,LLLL
      2347,2021/03/25 09:51:34,  0,+  90.4,+ 118.0,+ 111.4,+ 108.8,+  99.6,+ 121.1,+ 109.7,+ 120.5,LLLLLLLLLL,LLLL
      2348,2021/03/25 09:51:34,500,+  90.5,+ 118.0,+ 111.4,+ 108.7,+  99.6,+ 121.0,+ 109.6,+ 120.5,LLLLLLLLLL,LLLL
      2349,2021/03/25 09:51:35,  0,+  90.5,+ 118.0,+ 111.3,+ 108.7,+  99.6,+ 121.0,+ 109.5,+ 120.5,LLLLLLLLLL,LLLL
      2350,2021/03/25 09:51:35,500,+  90.5,+ 118.0,+ 111.3,+ 108.7,+  99.7,+ 121.0,+ 109.4,+ 120.5,LLLLLLLLLL,LLLL
      2351,2021/03/25 09:51:36,  0,+  90.5,+ 118.0,+ 111.3,+ 108.6,+  99.6,+ 121.0,+ 109.4,+ 120.5,LLLLLLLLLL,LLLL
      2352,2021/03/25 09:51:36,500,+  90.4,+ 118.0,+ 111.4,+ 108.8,+  99.6,+ 121.0,+ 109.4,+ 120.4,LLLLLLLLLL,LLLL
      2353,2021/03/25 09:51:37,  0,+  90.5,+ 118.0,+ 111.3,+ 108.7,+  99.6,+ 121.0,+ 109.1,+ 120.5,LLLLLLLLLL,LLLL
      2354,2021/03/25 09:51:37,500,+  90.5,+ 118.0,+ 111.2,+ 108.5,+  99.6,+ 121.0,+ 109.1,+ 120.4,LLLLLLLLLL,LLLL
      2355,2021/03/25 09:51:38,  0,+  90.5,+ 118.0,+ 111.1,+ 108.4,+  99.6,+ 120.9,+ 109.1,+ 120.4,LLLLLLLLLL,LLLL
      2356,2021/03/25 09:51:38,500,+  90.5,+ 118.0,+ 111.2,+ 108.3,+  99.7,+ 120.9,+ 109.1,+ 120.4,LLLLLLLLLL,LLLL
      2357,2021/03/25 09:51:39,  0,+  90.5,+ 118.0,+ 111.1,+ 108.3,+  99.6,+ 120.8,+ 109.1,+ 120.4,LLLLLLLLLL,LLLL
      2358,2021/03/25 09:51:39,500,+  90.5,+ 118.0,+ 111.1,+ 108.2,+  99.6,+ 120.8,+ 109.1,+ 120.3,LLLLLLLLLL,LLLL
      2359,2021/03/25 09:51:40,  0,+  90.5,+ 117.9,+ 111.0,+ 108.2,+  99.6,+ 120.8,+ 109.1,+ 120.3,LLLLLLLLLL,LLLL
      2360,2021/03/25 09:51:40,500,+  90.5,+ 118.0,+ 111.0,+ 108.1,+  99.6,+ 120.8,+ 109.1,+ 120.3,LLLLLLLLLL,LLLL
      2361,2021/03/25 09:51:41,  0,+  90.5,+ 118.0,+ 111.0,+ 108.1,+  99.6,+ 120.8,+ 109.1,+ 120.3,LLLLLLLLLL,LLLL
      2362,2021/03/25 09:51:41,500,+  90.5,+ 118.0,+ 111.0,+ 108.1,+  99.6,+ 120.8,+ 108.9,+ 120.2,LLLLLLLLLL,LLLL
      2363,2021/03/25 09:51:42,  0,+  90.5,+ 117.9,+ 111.0,+ 108.0,+  99.6,+ 120.7,+ 108.8,+ 120.2,LLLLLLLLLL,LLLL
      2364,2021/03/25 09:51:42,500,+  90.6,+ 118.0,+ 111.0,+ 108.1,+  99.6,+ 120.7,+ 108.8,+ 120.2,LLLLLLLLLL,LLLL
      2365,2021/03/25 09:51:43,  0,+  90.5,+ 118.0,+ 111.0,+ 108.1,+  99.6,+ 120.7,+ 108.7,+ 120.2,LLLLLLLLLL,LLLL
      2366,2021/03/25 09:51:43,500,+  90.6,+ 118.0,+ 111.0,+ 108.2,+  99.6,+ 120.7,+ 108.6,+ 120.2,LLLLLLLLLL,LLLL
      2367,2021/03/25 09:51:44,  0,+  90.6,+ 118.0,+ 111.0,+ 108.2,+  99.7,+ 120.7,+ 108.5,+ 120.2,LLLLLLLLLL,LLLL
      2368,2021/03/25 09:51:44,500,+  90.7,+ 118.0,+ 111.0,+ 108.2,+  99.6,+ 120.7,+ 108.5,+ 120.2,LLLLLLLLLL,LLLL
      2369,2021/03/25 09:51:45,  0,+  90.7,+ 118.0,+ 111.0,+ 108.2,+  99.7,+ 120.7,+ 108.6,+ 120.2,LLLLLLLLLL,LLLL
      2370,2021/03/25 09:51:45,500,+  90.6,+ 118.0,+ 111.0,+ 108.1,+  99.7,+ 120.7,+ 108.5,+ 120.1,LLLLLLLLLL,LLLL
      2371,2021/03/25 09:51:46,  0,+  90.6,+ 118.0,+ 110.9,+ 108.0,+  99.7,+ 120.7,+ 108.7,+ 120.1,LLLLLLLLLL,LLLL
      2372,2021/03/25 09:51:46,500,+  90.6,+ 118.0,+ 110.9,+ 108.1,+  99.7,+ 120.6,+ 108.7,+ 120.1,LLLLLLLLLL,LLLL
      2373,2021/03/25 09:51:47,  0,+  90.7,+ 118.0,+ 110.8,+ 108.0,+  99.8,+ 120.6,+ 108.7,+ 120.0,LLLLLLLLLL,LLLL
      2374,2021/03/25 09:51:47,500,+  90.7,+ 118.0,+ 110.8,+ 108.1,+  99.7,+ 120.5,+ 108.7,+ 120.1,LLLLLLLLLL,LLLL
      2375,2021/03/25 09:51:48,  0,+  90.6,+ 118.0,+ 110.8,+ 108.0,+  99.8,+ 120.5,+ 108.7,+ 120.0,LLLLLLLLLL,LLLL
      2376,2021/03/25 09:51:48,500,+  90.6,+ 118.0,+ 110.8,+ 108.0,+  99.8,+ 120.5,+ 108.8,+ 120.0,LLLLLLLLLL,LLLL
      2377,2021/03/25 09:51:49,  0,+  90.6,+ 118.0,+ 110.8,+ 108.0,+  99.8,+ 120.5,+ 108.7,+ 120.0,LLLLLLLLLL,LLLL
      2378,2021/03/25 09:51:49,500,+  90.6,+ 118.0,+ 110.8,+ 108.1,+  99.8,+ 120.5,+ 108.6,+ 120.0,LLLLLLLLLL,LLLL
      2379,2021/03/25 09:51:50,  0,+  90.7,+ 118.0,+ 110.8,+ 108.0,+  99.8,+ 120.5,+ 108.5,+ 119.9,LLLLLLLLLL,LLLL
      2380,2021/03/25 09:51:50,500,+  90.7,+ 118.0,+ 110.8,+ 108.0,+  99.8,+ 120.4,+ 108.5,+ 119.9,LLLLLLLLLL,LLLL
      2381,2021/03/25 09:51:51,  0,+  90.7,+ 118.0,+ 110.8,+ 108.0,+  99.8,+ 120.4,+ 108.5,+ 119.9,LLLLLLLLLL,LLLL
      2382,2021/03/25 09:51:51,500,+  90.6,+ 118.0,+ 110.8,+ 108.0,+  99.8,+ 120.4,+ 108.5,+ 119.9,LLLLLLLLLL,LLLL
      2383,2021/03/25 09:51:52,  0,+  90.6,+ 117.9,+ 110.8,+ 108.0,+  99.8,+ 120.4,+ 108.5,+ 119.9,LLLLLLLLLL,LLLL
      2384,2021/03/25 09:51:52,500,+  90.6,+ 117.9,+ 110.8,+ 107.9,+  99.9,+ 120.4,+ 108.3,+ 119.8,LLLLLLLLLL,LLLL
      2385,2021/03/25 09:51:53,  0,+  90.7,+ 117.9,+ 110.8,+ 107.9,+  99.9,+ 120.4,+ 108.3,+ 119.8,LLLLLLLLLL,LLLL
      2386,2021/03/25 09:51:53,500,+  90.7,+ 117.9,+ 110.8,+ 107.7,+  99.9,+ 120.4,+ 108.2,+ 119.8,LLLLLLLLLL,LLLL
      2387,2021/03/25 09:51:54,  0,+  90.8,+ 117.9,+ 110.8,+ 107.7,+  99.9,+ 120.3,+ 108.2,+ 119.8,LLLLLLLLLL,LLLL
      2388,2021/03/25 09:51:54,500,+  90.8,+ 117.9,+ 110.8,+ 107.6,+  99.9,+ 120.3,+ 108.2,+ 119.8,LLLLLLLLLL,LLLL
      2389,2021/03/25 09:51:55,  0,+  90.8,+ 117.9,+ 110.8,+ 107.7,+  99.9,+ 120.3,+ 108.3,+ 119.8,LLLLLLLLLL,LLLL
      2390,2021/03/25 09:51:55,500,+  90.8,+ 117.9,+ 110.8,+ 107.8,+  99.9,+ 120.3,+ 108.3,+ 119.8,LLLLLLLLLL,LLLL
      2391,2021/03/25 09:51:56,  0,+  90.8,+ 118.0,+ 110.9,+ 107.8,+  99.9,+ 120.3,+ 108.3,+ 119.8,LLLLLLLLLL,LLLL
      2392,2021/03/25 09:51:56,500,+  90.8,+ 117.9,+ 110.9,+ 107.9,+  99.9,+ 120.3,+ 108.4,+ 119.7,LLLLLLLLLL,LLLL
      2393,2021/03/25 09:51:57,  0,+  90.7,+ 118.0,+ 110.9,+ 107.9,+  99.9,+ 120.2,+ 108.5,+ 119.7,LLLLLLLLLL,LLLL
      2394,2021/03/25 09:51:57,500,+  90.6,+ 117.9,+ 111.0,+ 108.1,+  99.9,+ 120.2,+ 108.6,+ 119.7,LLLLLLLLLL,LLLL
      2395,2021/03/25 09:51:58,  0,+  90.6,+ 117.9,+ 111.0,+ 108.2,+  99.9,+ 120.2,+ 108.7,+ 119.7,LLLLLLLLLL,LLLL
      2396,2021/03/25 09:51:58,500,+  90.6,+ 117.9,+ 111.1,+ 108.2,+  99.9,+ 120.2,+ 108.7,+ 119.6,LLLLLLLLLL,LLLL
      2397,2021/03/25 09:51:59,  0,+  90.7,+ 118.0,+ 111.2,+ 108.2,+  99.9,+ 120.2,+ 108.8,+ 119.6,LLLLLLLLLL,LLLL
      2398,2021/03/25 09:51:59,500,+  90.7,+ 117.9,+ 111.2,+ 108.3,+  99.9,+ 120.1,+ 108.9,+ 119.6,LLLLLLLLLL,LLLL
      2399,2021/03/25 09:52:00,  0,+  90.7,+ 117.9,+ 111.3,+ 108.2,+  99.9,+ 120.1,+ 108.9,+ 119.6,LLLLLLLLLL,LLLL
      2400,2021/03/25 09:52:00,500,+  90.8,+ 118.0,+ 111.3,+ 108.2,+ 100.0,+ 120.0,+ 108.8,+ 119.6,LLLLLLLLLL,LLLL
      2401,2021/03/25 09:52:01,  0,+  90.8,+ 118.0,+ 111.3,+ 108.3,+  99.9,+ 120.1,+ 109.0,+ 119.6,LLLLLLLLLL,LLLL
      2402,2021/03/25 09:52:01,500,+  90.8,+ 118.0,+ 111.3,+ 108.3,+ 100.0,+ 120.0,+ 109.1,+ 119.5,LLLLLLLLLL,LLLL
      2403,2021/03/25 09:52:02,  0,+  90.8,+ 118.0,+ 111.4,+ 108.3,+ 100.0,+ 120.0,+ 109.1,+ 119.5,LLLLLLLLLL,LLLL
      2404,2021/03/25 09:52:02,500,+  90.8,+ 118.0,+ 111.3,+ 108.3,+  99.9,+ 120.0,+ 109.1,+ 119.5,LLLLLLLLLL,LLLL
      2405,2021/03/25 09:52:03,  0,+  90.8,+ 118.0,+ 111.4,+ 108.3,+ 100.0,+ 120.0,+ 109.1,+ 119.5,LLLLLLLLLL,LLLL
      2406,2021/03/25 09:52:03,500,+  90.9,+ 118.0,+ 111.4,+ 108.3,+  99.9,+ 120.0,+ 109.1,+ 119.5,LLLLLLLLLL,LLLL
      2407,2021/03/25 09:52:04,  0,+  90.9,+ 118.0,+ 111.4,+ 108.3,+ 100.0,+ 119.9,+ 109.0,+ 119.5,LLLLLLLLLL,LLLL
      2408,2021/03/25 09:52:04,500,+  91.0,+ 118.0,+ 111.4,+ 108.3,+ 100.0,+ 119.9,+ 108.8,+ 119.4,LLLLLLLLLL,LLLL
      2409,2021/03/25 09:52:05,  0,+  91.1,+ 118.0,+ 111.4,+ 108.2,+ 100.0,+ 119.9,+ 108.8,+ 119.4,LLLLLLLLLL,LLLL
      2410,2021/03/25 09:52:05,500,+  91.1,+ 118.0,+ 111.4,+ 108.2,+ 100.0,+ 119.9,+ 108.9,+ 119.4,LLLLLLLLLL,LLLL
      2411,2021/03/25 09:52:06,  0,+  91.1,+ 118.0,+ 111.5,+ 108.2,+ 100.0,+ 119.9,+ 109.0,+ 119.4,LLLLLLLLLL,LLLL
      2412,2021/03/25 09:52:06,500,+  91.1,+ 118.0,+ 111.5,+ 108.2,+ 100.0,+ 119.9,+ 109.1,+ 119.4,LLLLLLLLLL,LLLL
      2413,2021/03/25 09:52:07,  0,+  91.1,+ 118.0,+ 111.5,+ 108.2,+ 100.0,+ 119.9,+ 109.1,+ 119.4,LLLLLLLLLL,LLLL
      2414,2021/03/25 09:52:07,500,+  91.2,+ 118.0,+ 111.5,+ 108.3,+ 100.0,+ 119.9,+ 109.1,+ 119.4,LLLLLLLLLL,LLLL
      2415,2021/03/25 09:52:08,  0,+  91.2,+ 118.0,+ 111.6,+ 108.4,+ 100.0,+ 119.9,+ 109.1,+ 119.4,LLLLLLLLLL,LLLL
      2416,2021/03/25 09:52:08,500,+  91.2,+ 118.0,+ 111.6,+ 108.5,+ 100.0,+ 119.8,+ 109.2,+ 119.3,LLLLLLLLLL,LLLL
      2417,2021/03/25 09:52:09,  0,+  91.3,+ 118.0,+ 111.7,+ 108.5,+ 100.0,+ 119.8,+ 109.2,+ 119.3,LLLLLLLLLL,LLLL
      2418,2021/03/25 09:52:09,500,+  91.2,+ 118.1,+ 111.7,+ 108.5,+ 100.1,+ 119.8,+ 109.1,+ 119.3,LLLLLLLLLL,LLLL
      2419,2021/03/25 09:52:10,  0,+  91.2,+ 118.0,+ 111.7,+ 108.3,+ 100.0,+ 119.7,+ 109.2,+ 119.3,LLLLLLLLLL,LLLL
      2420,2021/03/25 09:52:10,500,+  91.2,+ 118.0,+ 111.6,+ 108.3,+ 100.1,+ 119.7,+ 109.2,+ 119.3,LLLLLLLLLL,LLLL
      2421,2021/03/25 09:52:11,  0,+  91.2,+ 118.0,+ 111.6,+ 108.3,+ 100.1,+ 119.7,+ 109.1,+ 119.3,LLLLLLLLLL,LLLL
      2422,2021/03/25 09:52:11,500,+  91.2,+ 118.0,+ 111.6,+ 108.3,+ 100.1,+ 119.7,+ 109.1,+ 119.2,LLLLLLLLLL,LLLL
      2423,2021/03/25 09:52:12,  0,+  91.2,+ 118.0,+ 111.6,+ 108.3,+ 100.1,+ 119.7,+ 109.0,+ 119.2,LLLLLLLLLL,LLLL
      2424,2021/03/25 09:52:12,500,+  91.2,+ 118.0,+ 111.5,+ 108.3,+ 100.1,+ 119.6,+ 108.8,+ 119.2,LLLLLLLLLL,LLLL
      2425,2021/03/25 09:52:13,  0,+  91.2,+ 118.0,+ 111.5,+ 108.2,+ 100.1,+ 119.6,+ 108.8,+ 119.1,LLLLLLLLLL,LLLL
      2426,2021/03/25 09:52:13,500,+  91.2,+ 118.0,+ 111.5,+ 108.3,+ 100.1,+ 119.6,+ 108.7,+ 119.2,LLLLLLLLLL,LLLL
      2427,2021/03/25 09:52:14,  0,+  91.2,+ 118.0,+ 111.5,+ 108.2,+ 100.1,+ 119.6,+ 108.6,+ 119.1,LLLLLLLLLL,LLLL
      2428,2021/03/25 09:52:14,500,+  91.2,+ 118.0,+ 111.5,+ 108.2,+ 100.1,+ 119.6,+ 108.5,+ 119.1,LLLLLLLLLL,LLLL
      2429,2021/03/25 09:52:15,  0,+  91.3,+ 118.0,+ 111.5,+ 108.2,+ 100.1,+ 119.6,+ 108.4,+ 119.1,LLLLLLLLLL,LLLL
      2430,2021/03/25 09:52:15,500,+  91.2,+ 118.0,+ 111.5,+ 108.3,+ 100.1,+ 119.6,+ 108.3,+ 119.1,LLLLLLLLLL,LLLL
      2431,2021/03/25 09:52:16,  0,+  91.2,+ 118.0,+ 111.6,+ 108.2,+ 100.1,+ 119.6,+ 108.3,+ 119.1,LLLLLLLLLL,LLLL
      2432,2021/03/25 09:52:16,500,+  91.2,+ 118.0,+ 111.6,+ 108.2,+ 100.1,+ 119.6,+ 108.2,+ 119.1,LLLLLLLLLL,LLLL
      2433,2021/03/25 09:52:17,  0,+  91.3,+ 118.0,+ 111.5,+ 108.2,+ 100.1,+ 119.5,+ 108.1,+ 119.1,LLLLLLLLLL,LLLL
      2434,2021/03/25 09:52:17,500,+  91.2,+ 118.0,+ 111.6,+ 108.1,+ 100.1,+ 119.4,+ 108.1,+ 119.1,LLLLLLLLLL,LLLL
      2435,2021/03/25 09:52:18,  0,+  91.3,+ 118.0,+ 111.5,+ 108.1,+ 100.1,+ 119.4,+ 108.2,+ 119.1,LLLLLLLLLL,LLLL
      2436,2021/03/25 09:52:18,500,+  91.2,+ 118.0,+ 111.5,+ 108.2,+ 100.1,+ 119.4,+ 108.3,+ 119.0,LLLLLLLLLL,LLLL
      2437,2021/03/25 09:52:19,  0,+  91.3,+ 118.0,+ 111.5,+ 108.2,+ 100.2,+ 119.4,+ 108.3,+ 119.0,LLLLLLLLLL,LLLL
      2438,2021/03/25 09:52:19,500,+  91.2,+ 118.0,+ 111.5,+ 108.2,+ 100.1,+ 119.3,+ 108.4,+ 118.9,LLLLLLLLLL,LLLL
      2439,2021/03/25 09:52:20,  0,+  91.2,+ 118.0,+ 111.5,+ 108.3,+ 100.1,+ 119.3,+ 108.5,+ 118.9,LLLLLLLLLL,LLLL
      2440,2021/03/25 09:52:20,500,+  91.3,+ 118.0,+ 111.5,+ 108.3,+ 100.1,+ 119.3,+ 108.5,+ 118.9,LLLLLLLLLL,LLLL
      2441,2021/03/25 09:52:21,  0,+  91.2,+ 117.9,+ 111.4,+ 108.3,+ 100.1,+ 119.3,+ 108.7,+ 118.9,LLLLLLLLLL,LLLL
      2442,2021/03/25 09:52:21,500,+  91.3,+ 117.9,+ 111.4,+ 108.3,+ 100.1,+ 119.3,+ 108.7,+ 118.9,LLLLLLLLLL,LLLL
      2443,2021/03/25 09:52:22,  0,+  91.2,+ 118.0,+ 111.4,+ 108.3,+ 100.1,+ 119.3,+ 108.7,+ 118.8,LLLLLLLLLL,LLLL
      2444,2021/03/25 09:52:22,500,+  91.4,+ 118.0,+ 111.4,+ 108.4,+ 100.1,+ 119.3,+ 108.7,+ 118.8,LLLLLLLLLL,LLLL
      2445,2021/03/25 09:52:23,  0,+  91.4,+ 118.0,+ 111.3,+ 108.5,+ 100.2,+ 119.3,+ 108.6,+ 118.8,LLLLLLLLLL,LLLL
      2446,2021/03/25 09:52:23,500,+  91.5,+ 118.0,+ 111.4,+ 108.6,+ 100.2,+ 119.3,+ 108.7,+ 118.8,LLLLLLLLLL,LLLL
      2447,2021/03/25 09:52:24,  0,+  91.4,+ 118.0,+ 111.4,+ 108.7,+ 100.1,+ 119.2,+ 108.7,+ 118.8,LLLLLLLLLL,LLLL
      2448,2021/03/25 09:52:24,500,+  91.4,+ 118.0,+ 111.4,+ 108.8,+ 100.1,+ 119.1,+ 108.7,+ 118.8,LLLLLLLLLL,LLLL
      2449,2021/03/25 09:52:25,  0,+  91.4,+ 118.0,+ 111.5,+ 108.8,+ 100.2,+ 119.1,+ 108.5,+ 118.8,LLLLLLLLLL,LLLL
      2450,2021/03/25 09:52:25,500,+  91.3,+ 118.0,+ 111.5,+ 109.0,+ 100.2,+ 119.1,+ 108.5,+ 118.8,LLLLLLLLLL,LLLL
      2451,2021/03/25 09:52:26,  0,+  91.4,+ 118.0,+ 111.5,+ 109.0,+ 100.2,+ 119.1,+ 108.4,+ 118.7,LLLLLLLLLL,LLLL
      2452,2021/03/25 09:52:26,500,+  91.4,+ 118.0,+ 111.5,+ 108.9,+ 100.1,+ 119.1,+ 108.3,+ 118.8,LLLLLLLLLL,LLLL
      2453,2021/03/25 09:52:27,  0,+  91.4,+ 118.0,+ 111.5,+ 108.9,+ 100.2,+ 119.1,+ 108.3,+ 118.7,LLLLLLLLLL,LLLL
      2454,2021/03/25 09:52:27,500,+  91.4,+ 118.0,+ 111.5,+ 108.8,+ 100.2,+ 119.0,+ 108.3,+ 118.7,LLLLLLLLLL,LLLL
      2455,2021/03/25 09:52:28,  0,+  91.4,+ 118.0,+ 111.6,+ 108.9,+ 100.2,+ 119.0,+ 108.3,+ 118.7,LLLLLLLLLL,LLLL
      2456,2021/03/25 09:52:28,500,+  91.4,+ 118.0,+ 111.6,+ 108.8,+ 100.2,+ 119.0,+ 108.3,+ 118.6,LLLLLLLLLL,LLLL
      2457,2021/03/25 09:52:29,  0,+  91.4,+ 118.0,+ 111.6,+ 108.8,+ 100.2,+ 118.9,+ 108.3,+ 118.6,LLLLLLLLLL,LLLL
      2458,2021/03/25 09:52:29,500,+  91.4,+ 118.0,+ 111.7,+ 108.9,+ 100.2,+ 118.9,+ 108.5,+ 118.6,LLLLLLLLLL,LLLL
      2459,2021/03/25 09:52:30,  0,+  91.4,+ 118.0,+ 111.7,+ 108.9,+ 100.2,+ 118.9,+ 108.4,+ 118.6,LLLLLLLLLL,LLLL
      2460,2021/03/25 09:52:30,500,+  91.3,+ 118.0,+ 111.7,+ 108.9,+ 100.2,+ 118.9,+ 108.3,+ 118.6,LLLLLLLLLL,LLLL
      2461,2021/03/25 09:52:31,  0,+  91.4,+ 118.0,+ 111.8,+ 108.9,+ 100.2,+ 118.9,+ 108.3,+ 118.6,LLLLLLLLLL,LLLL
      2462,2021/03/25 09:52:31,500,+  91.3,+ 118.0,+ 111.7,+ 109.0,+ 100.2,+ 118.9,+ 108.2,+ 118.6,LLLLLLLLLL,LLLL
      2463,2021/03/25 09:52:32,  0,+  91.4,+ 118.0,+ 111.8,+ 109.0,+ 100.2,+ 118.9,+ 108.3,+ 118.6,LLLLLLLLLL,LLLL
