Vendor,GRAPHTEC Corporation
Model,"GL240"
Version,"Ver1.51"
MaxChannel,10
GSStartCH,10
WLStartCH,0
MaxLogicChannel,0
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,100ms
Total Data Points,18274     
Trigger,0         
Start time,2021-03-22,13:45:32
End time,2021-03-22,14:16:00
Trigger time,2021-03-22,13:45:32
AMP settings
CH,SignalName,Amp,Input,Range,Temperature Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH1," CH 1",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,28,5,6,0
CH2," CH 2",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,0,13,23,0
CH3," CH 3",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,9,22,8,0
CH4," CH 4",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,21,0,21,0
CH5," CH 5",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,28,16,2,0
CH6," CH 6",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,5,23,30,0
CH7," CH 7",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,30,23,1,0
CH8," CH 8",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,28,0,17,0
CH9," CH 9",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,17,11,7,0
CH10," CH10",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,19,27,0,0
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
6871,2021-03-22 13:56:59,0,+50.1,+62.2,+57.5,+62.7,+192.3,+95.9,+76.6,+111.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6872,2021-03-22 13:56:59,100,+50.2,+62.1,+57.5,+62.7,+192.1,+95.7,+76.6,+111.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6873,2021-03-22 13:56:59,200,+50.2,+62.2,+57.5,+62.7,+192.1,+95.9,+76.6,+111.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6874,2021-03-22 13:56:59,300,+50.4,+62.2,+57.5,+62.5,+192.1,+95.8,+76.4,+111.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6875,2021-03-22 13:56:59,400,+50.3,+62.2,+57.7,+62.5,+192.1,+95.7,+76.5,+111.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6876,2021-03-22 13:56:59,500,+50.4,+62.3,+57.6,+62.7,+192.2,+95.7,+76.5,+111.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6877,2021-03-22 13:56:59,600,+50.4,+62.3,+57.5,+62.7,+192.1,+95.7,+76.4,+111.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6878,2021-03-22 13:56:59,700,+50.5,+62.2,+57.6,+62.7,+192.1,+95.8,+76.5,+111.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6879,2021-03-22 13:56:59,800,+50.5,+62.3,+57.8,+62.6,+192.1,+95.7,+76.4,+111.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6880,2021-03-22 13:56:59,900,+50.5,+62.3,+57.8,+62.6,+192.1,+95.7,+76.4,+111.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6881,2021-03-22 13:57:00,0,+50.5,+62.3,+57.7,+62.7,+192.2,+95.7,+76.4,+111.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6882,2021-03-22 13:57:00,100,+50.5,+62.2,+57.7,+62.6,+192.1,+95.7,+76.4,+111.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6883,2021-03-22 13:57:00,200,+50.5,+62.3,+57.7,+62.7,+192.2,+95.6,+76.4,+111.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6884,2021-03-22 13:57:00,300,+50.6,+62.3,+57.8,+62.6,+192.2,+95.7,+76.3,+111.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6885,2021-03-22 13:57:00,400,+50.7,+62.3,+57.8,+62.6,+192.2,+95.7,+76.4,+111.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6886,2021-03-22 13:57:00,500,+50.7,+62.4,+57.8,+62.8,+192.2,+95.7,+76.3,+111.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6887,2021-03-22 13:57:00,600,+50.8,+62.4,+57.8,+62.8,+192.2,+95.7,+76.4,+110.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6888,2021-03-22 13:57:00,700,+50.8,+62.3,+57.9,+62.8,+192.2,+95.8,+76.4,+110.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6889,2021-03-22 13:57:00,800,+50.8,+62.4,+57.8,+62.8,+192.2,+95.7,+76.3,+110.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6890,2021-03-22 13:57:00,900,+50.8,+62.5,+57.8,+62.7,+192.2,+95.7,+76.3,+110.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6891,2021-03-22 13:57:01,0,+50.8,+62.5,+57.8,+62.8,+192.2,+95.7,+76.3,+110.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6892,2021-03-22 13:57:01,100,+50.8,+62.6,+57.8,+62.9,+192.2,+95.7,+76.2,+110.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6893,2021-03-22 13:57:01,200,+50.9,+62.5,+57.8,+62.9,+192.2,+95.8,+76.3,+110.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6894,2021-03-22 13:57:01,300,+50.8,+62.6,+57.8,+62.8,+192.2,+95.7,+76.2,+110.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6895,2021-03-22 13:57:01,400,+50.8,+62.5,+58.0,+62.8,+192.2,+95.6,+76.2,+110.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6896,2021-03-22 13:57:01,500,+50.8,+62.5,+57.8,+62.9,+192.2,+95.7,+76.3,+110.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6897,2021-03-22 13:57:01,600,+50.8,+62.5,+57.8,+62.9,+192.2,+95.8,+76.2,+109.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6898,2021-03-22 13:57:01,700,+50.8,+62.5,+57.8,+62.8,+192.2,+95.7,+76.2,+108.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6899,2021-03-22 13:57:01,800,+50.8,+62.6,+57.8,+62.9,+192.2,+95.6,+76.1,+108.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6900,2021-03-22 13:57:01,900,+50.8,+62.6,+58.0,+63.0,+192.2,+95.6,+76.1,+108.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6901,2021-03-22 13:57:02,0,+50.9,+62.6,+57.9,+62.9,+192.2,+95.5,+76.1,+108.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6902,2021-03-22 13:57:02,100,+51.0,+62.6,+57.9,+63.0,+192.2,+95.5,+76.2,+110.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6903,2021-03-22 13:57:02,200,+50.8,+62.6,+57.9,+63.0,+192.2,+95.7,+76.1,+110.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6904,2021-03-22 13:57:02,300,+50.9,+62.6,+58.0,+63.0,+192.2,+95.6,+76.1,+110.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6905,2021-03-22 13:57:02,400,+50.9,+62.7,+58.1,+63.1,+192.2,+95.6,+76.1,+110.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6906,2021-03-22 13:57:02,500,+51.1,+62.6,+58.2,+63.1,+192.1,+95.5,+76.1,+109.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6907,2021-03-22 13:57:02,600,+50.9,+62.6,+58.0,+63.1,+192.2,+95.5,+76.1,+109.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6908,2021-03-22 13:57:02,700,+51.0,+62.6,+58.0,+63.1,+192.2,+95.5,+76.1,+110.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6909,2021-03-22 13:57:02,800,+51.1,+62.6,+58.0,+63.2,+192.1,+95.5,+76.0,+110.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6910,2021-03-22 13:57:02,900,+50.9,+62.8,+58.1,+63.1,+192.1,+95.5,+76.1,+110.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6911,2021-03-22 13:57:03,0,+51.1,+62.7,+58.0,+63.2,+192.2,+95.5,+76.0,+110.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6912,2021-03-22 13:57:03,100,+51.0,+62.7,+58.0,+63.2,+192.2,+95.4,+76.1,+110.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6913,2021-03-22 13:57:03,200,+51.0,+62.7,+58.0,+63.2,+192.2,+95.4,+76.0,+110.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6914,2021-03-22 13:57:03,300,+51.1,+62.7,+58.0,+63.2,+192.1,+95.6,+76.0,+110.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6915,2021-03-22 13:57:03,400,+51.0,+62.7,+58.0,+63.2,+192.2,+95.4,+76.0,+110.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6916,2021-03-22 13:57:03,500,+50.9,+62.7,+58.2,+63.2,+192.1,+95.4,+76.0,+110.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6917,2021-03-22 13:57:03,600,+51.2,+62.8,+58.1,+63.2,+192.2,+95.4,+75.9,+110.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6918,2021-03-22 13:57:03,700,+51.1,+62.7,+58.1,+63.2,+192.2,+95.4,+76.0,+111.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6919,2021-03-22 13:57:03,800,+51.1,+62.7,+58.1,+63.2,+192.2,+95.4,+75.9,+111.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6920,2021-03-22 13:57:03,900,+51.1,+62.8,+58.1,+63.2,+192.2,+95.4,+75.9,+111.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6921,2021-03-22 13:57:04,0,+51.0,+62.7,+58.2,+63.1,+192.1,+95.4,+76.0,+111.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6922,2021-03-22 13:57:04,100,+51.3,+62.9,+58.1,+63.3,+192.2,+95.3,+75.8,+111.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6923,2021-03-22 13:57:04,200,+51.0,+62.9,+58.0,+63.2,+192.2,+95.3,+75.9,+111.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6924,2021-03-22 13:57:04,300,+51.1,+62.8,+58.1,+63.3,+192.1,+95.3,+75.8,+112.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6925,2021-03-22 13:57:04,400,+51.1,+62.9,+58.3,+63.2,+192.2,+95.4,+75.8,+112.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6926,2021-03-22 13:57:04,500,+50.9,+62.9,+58.1,+63.3,+192.1,+95.2,+75.9,+112.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6927,2021-03-22 13:57:04,600,+51.1,+62.9,+58.2,+63.3,+192.1,+95.2,+75.8,+112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6928,2021-03-22 13:57:04,700,+51.0,+62.8,+58.2,+63.4,+192.1,+95.2,+75.8,+113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6929,2021-03-22 13:57:04,800,+50.9,+62.9,+58.2,+63.3,+192.2,+95.2,+75.8,+113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6930,2021-03-22 13:57:04,900,+51.0,+62.9,+58.1,+63.3,+192.2,+95.4,+75.8,+113.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6931,2021-03-22 13:57:05,0,+51.0,+62.9,+58.2,+63.3,+192.1,+95.1,+75.7,+113.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6932,2021-03-22 13:57:05,100,+51.0,+62.9,+58.2,+63.3,+192.1,+95.1,+75.8,+114.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6933,2021-03-22 13:57:05,200,+51.1,+62.9,+58.2,+63.3,+192.1,+95.1,+75.8,+114.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6934,2021-03-22 13:57:05,300,+51.1,+62.9,+58.2,+63.3,+192.1,+95.0,+75.8,+114.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6935,2021-03-22 13:57:05,400,+50.9,+63.0,+58.2,+63.3,+192.1,+95.0,+75.7,+114.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6936,2021-03-22 13:57:05,500,+51.1,+62.9,+58.2,+63.4,+192.1,+95.1,+75.8,+115.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6937,2021-03-22 13:57:05,600,+51.0,+63.0,+58.3,+63.2,+192.1,+95.0,+75.8,+115.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6938,2021-03-22 13:57:05,700,+51.2,+62.9,+58.2,+63.4,+192.1,+95.0,+75.8,+116.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6939,2021-03-22 13:57:05,800,+51.0,+63.0,+58.2,+63.5,+192.1,+94.9,+75.7,+116.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6940,2021-03-22 13:57:05,900,+51.0,+62.9,+58.2,+63.5,+192.1,+94.9,+75.8,+116.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6941,2021-03-22 13:57:06,0,+50.9,+63.0,+58.2,+63.3,+192.1,+94.9,+75.7,+117.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6942,2021-03-22 13:57:06,100,+51.1,+63.0,+58.2,+63.3,+192.1,+94.9,+75.7,+117.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6943,2021-03-22 13:57:06,200,+51.1,+63.0,+58.2,+63.5,+192.1,+94.8,+75.7,+118.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6944,2021-03-22 13:57:06,300,+50.9,+63.0,+58.2,+63.5,+192.1,+94.8,+75.7,+118.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6945,2021-03-22 13:57:06,400,+50.8,+63.0,+58.2,+63.6,+192.1,+94.7,+75.7,+119.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6946,2021-03-22 13:57:06,500,+50.8,+63.0,+58.3,+63.5,+192.1,+94.7,+75.6,+120.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6947,2021-03-22 13:57:06,600,+51.1,+63.0,+58.3,+63.5,+192.0,+94.7,+75.7,+121.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6948,2021-03-22 13:57:06,700,+51.1,+63.1,+58.2,+63.6,+192.1,+94.7,+75.7,+134.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6949,2021-03-22 13:57:06,800,+51.0,+63.0,+58.2,+63.6,+192.1,+94.7,+75.7,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6950,2021-03-22 13:57:06,900,+51.1,+63.1,+58.2,+63.5,+192.1,+94.7,+75.7,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6951,2021-03-22 13:57:07,0,+51.0,+63.1,+58.2,+63.6,+192.0,+94.7,+75.6,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6952,2021-03-22 13:57:07,100,+51.1,+63.1,+58.2,+63.6,+192.0,+94.7,+75.7,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6953,2021-03-22 13:57:07,200,+50.9,+63.2,+58.2,+63.6,+192.0,+94.6,+75.6,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6954,2021-03-22 13:57:07,300,+51.0,+63.2,+58.2,+63.6,+192.0,+94.6,+75.6,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6955,2021-03-22 13:57:07,400,+51.0,+63.1,+58.2,+63.6,+192.0,+94.6,+75.6,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6956,2021-03-22 13:57:07,500,+50.9,+63.2,+58.1,+63.5,+192.0,+94.6,+75.6,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6957,2021-03-22 13:57:07,600,+50.8,+63.2,+58.2,+63.6,+192.0,+94.5,+75.5,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6958,2021-03-22 13:57:07,700,+51.0,+63.2,+58.2,+63.6,+191.9,+94.5,+75.6,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6959,2021-03-22 13:57:07,800,+51.0,+63.2,+58.2,+63.6,+192.0,+94.5,+75.6,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6960,2021-03-22 13:57:07,900,+50.9,+63.3,+58.3,+63.6,+192.0,+94.4,+75.5,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6961,2021-03-22 13:57:08,0,+51.0,+63.2,+58.2,+63.6,+192.0,+94.4,+75.7,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6962,2021-03-22 13:57:08,100,+51.0,+63.3,+58.2,+63.6,+191.9,+94.4,+75.6,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6963,2021-03-22 13:57:08,200,+51.1,+63.3,+58.2,+63.6,+192.0,+94.3,+75.6,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6964,2021-03-22 13:57:08,300,+51.0,+63.2,+58.2,+63.7,+192.1,+94.3,+75.5,+108.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6965,2021-03-22 13:57:08,400,+51.1,+63.3,+58.3,+63.6,+191.9,+94.3,+75.5,+108.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6966,2021-03-22 13:57:08,500,+50.9,+63.3,+58.3,+63.7,+192.0,+94.3,+75.5,+108.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6967,2021-03-22 13:57:08,600,+51.0,+63.3,+58.3,+63.8,+192.0,+94.3,+75.4,+108.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6968,2021-03-22 13:57:08,700,+51.0,+63.3,+58.3,+63.6,+192.0,+94.3,+75.5,+108.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6969,2021-03-22 13:57:08,800,+51.0,+63.3,+58.3,+63.8,+191.9,+94.3,+75.5,+108.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6970,2021-03-22 13:57:08,900,+51.0,+63.3,+58.4,+63.8,+192.0,+94.3,+75.5,+108.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6971,2021-03-22 13:57:09,0,+51.0,+63.3,+58.3,+63.8,+191.9,+94.2,+75.5,+108.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6972,2021-03-22 13:57:09,100,+51.0,+63.3,+58.4,+63.8,+191.9,+94.2,+75.4,+108.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6973,2021-03-22 13:57:09,200,+51.0,+63.3,+58.4,+63.7,+191.9,+94.1,+75.5,+108.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6974,2021-03-22 13:57:09,300,+51.0,+63.3,+58.4,+63.8,+192.0,+94.2,+75.4,+108.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6975,2021-03-22 13:57:09,400,+51.2,+63.3,+58.3,+63.8,+192.0,+94.2,+75.5,+108.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6976,2021-03-22 13:57:09,500,+51.1,+63.3,+58.5,+63.8,+191.9,+94.1,+75.4,+108.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6977,2021-03-22 13:57:09,600,+51.0,+63.3,+58.3,+63.8,+192.0,+94.1,+75.4,+108.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6978,2021-03-22 13:57:09,700,+51.1,+63.4,+58.5,+63.8,+191.9,+94.0,+75.4,+108.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6979,2021-03-22 13:57:09,800,+51.3,+63.3,+58.5,+63.8,+192.0,+94.1,+75.4,+108.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6980,2021-03-22 13:57:09,900,+51.2,+63.3,+58.5,+63.8,+192.0,+94.1,+75.4,+108.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6981,2021-03-22 13:57:10,0,+51.0,+63.3,+58.5,+63.8,+191.9,+94.1,+75.5,+108.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6982,2021-03-22 13:57:10,100,+51.1,+63.3,+58.5,+63.8,+191.9,+94.0,+75.4,+108.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6983,2021-03-22 13:57:10,200,+51.1,+63.4,+58.6,+63.8,+191.9,+94.0,+75.5,+108.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6984,2021-03-22 13:57:10,300,+51.1,+63.4,+58.6,+63.7,+191.9,+94.0,+75.4,+108.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6985,2021-03-22 13:57:10,400,+51.3,+63.3,+58.6,+63.8,+191.9,+94.0,+75.4,+108.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6986,2021-03-22 13:57:10,500,+51.0,+63.3,+58.6,+63.8,+191.9,+94.0,+75.5,+108.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6987,2021-03-22 13:57:10,600,+51.1,+63.3,+58.6,+63.8,+191.9,+94.0,+75.4,+108.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6988,2021-03-22 13:57:10,700,+51.1,+63.5,+58.6,+63.9,+191.9,+94.0,+75.4,+108.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6989,2021-03-22 13:57:10,800,+51.2,+63.4,+58.6,+63.9,+191.9,+94.0,+75.4,+108.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6990,2021-03-22 13:57:10,900,+51.4,+63.3,+58.6,+63.9,+191.9,+94.0,+75.4,+108.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6991,2021-03-22 13:57:11,0,+51.2,+63.3,+58.7,+63.9,+191.9,+94.0,+75.5,+108.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6992,2021-03-22 13:57:11,100,+51.2,+63.4,+58.7,+63.8,+191.9,+94.0,+75.4,+108.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6993,2021-03-22 13:57:11,200,+51.3,+63.4,+58.7,+63.9,+191.9,+93.9,+75.4,+108.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6994,2021-03-22 13:57:11,300,+51.5,+63.4,+58.6,+63.9,+191.9,+93.9,+75.4,+108.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6995,2021-03-22 13:57:11,400,+51.4,+63.5,+58.7,+63.9,+191.9,+93.8,+75.4,+108.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6996,2021-03-22 13:57:11,500,+51.3,+63.4,+58.8,+63.9,+191.9,+93.9,+75.4,+108.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6997,2021-03-22 13:57:11,600,+51.3,+63.4,+58.7,+63.9,+191.9,+93.9,+75.4,+107.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6998,2021-03-22 13:57:11,700,+51.3,+63.5,+58.8,+63.9,+191.9,+93.8,+75.4,+107.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
6999,2021-03-22 13:57:11,800,+51.5,+63.5,+58.9,+63.8,+191.9,+93.8,+75.4,+107.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
7000,2021-03-22 13:57:11,900,+51.4,+63.5,+58.8,+63.8,+191.9,+93.7,+75.4,+107.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
7001,2021-03-22 13:57:12,0,+51.4,+63.5,+58.8,+63.8,+191.8,+93.8,+75.4,+107.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
7002,2021-03-22 13:57:12,100,+51.4,+63.5,+58.8,+63.9,+191.9,+93.8,+75.4,+107.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
7003,2021-03-22 13:57:12,200,+51.4,+63.5,+58.8,+63.9,+191.9,+93.7,+75.4,+107.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
7004,2021-03-22 13:57:12,300,+51.4,+63.5,+58.9,+63.8,+191.9,+93.8,+75.4,+107.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
7005,2021-03-22 13:57:12,400,+51.4,+63.5,+58.9,+63.8,+191.9,+93.8,+75.5,+107.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
7006,2021-03-22 13:57:12,500,+51.6,+63.5,+58.9,+63.9,+191.9,+93.8,+75.5,+107.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
7007,2021-03-22 13:57:12,600,+51.4,+63.5,+58.9,+63.9,+191.9,+93.8,+75.4,+107.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
7008,2021-03-22 13:57:12,700,+51.4,+63.6,+58.9,+64.0,+191.9,+93.7,+75.4,+107.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
7009,2021-03-22 13:57:12,800,+51.4,+63.5,+58.9,+63.9,+191.9,+93.7,+75.5,+107.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
7010,2021-03-22 13:57:12,900,+51.6,+63.6,+58.9,+63.9,+191.9,+93.8,+75.5,+107.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
7011,2021-03-22 13:57:13,0,+51.5,+63.6,+58.9,+63.9,+191.8,+93.8,+75.5,+107.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
